1.013658,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.045282,-0.088457,0.442689,1.274460,-18.632130,7.916633,0.043472,1,21.767060
1.077324,0.142738,-0.498853,1.215874,22.498556,-3.194396,1.443011,1,22.010864
1.113505,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.145374,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.177444,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.213117,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.245394,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
1.277507,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.313442,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
1.345837,0.227255,-0.214246,1.337383,9.761270,-5.471020,-2.098081,1,21.767306
1.377897,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.413355,-0.088457,0.442689,1.274460,-18.632130,7.916633,0.043472,1,21.767060
1.445807,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.477306,-0.088457,0.442689,1.274460,-18.632130,7.916633,0.043472,1,21.767060
1.508625,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.541681,-0.109703,0.403984,1.259006,-17.408545,8.527844,-1.276309,1,22.255432
1.577221,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.610857,0.227255,-0.214246,1.337383,9.761270,-5.471020,-2.098081,1,21.767306
1.645372,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.676965,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.708721,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.742648,0.008409,-0.283363,1.300228,12.783015,3.322426,0.780851,1,22.500000
1.780636,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.809039,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
1.841227,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.877203,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
1.909516,-0.109703,0.403984,1.259006,-17.408545,8.527844,-1.276309,1,22.255432
1.940826,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
1.979009,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
2.013705,0.112174,-0.403719,1.258819,18.175273,-1.446749,1.019354,1,22.255432
2.045729,-0.088457,0.442689,1.274460,-18.632130,7.916633,0.043472,1,21.767060
2.081575,0.112174,-0.403719,1.258819,18.175273,-1.446749,1.019354,1,22.255432
2.113505,-0.109703,0.403984,1.259006,-17.408545,8.527844,-1.276309,1,22.255432
2.145613,-0.109703,0.403984,1.259006,-17.408545,8.527844,-1.276309,1,22.255432
2.181375,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
2.213574,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
2.245548,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
2.281778,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
2.308798,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
2.340632,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
2.376632,0.142738,-0.498853,1.215874,22.498556,-3.194396,1.443011,1,22.010864
2.441328,-0.109703,0.403984,1.259006,-17.408545,8.527844,-1.276309,1,22.255432
2.484712,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
2.508646,-0.039802,0.334348,1.312197,-13.856154,5.610962,0.143943,1,22.011357
2.540700,-0.088457,0.442689,1.274460,-18.632130,7.916633,0.043472,1,21.767060
2.576636,0.227255,-0.214246,1.337383,9.761270,-5.471020,-2.098081,1,21.767306
2.608763,0.034877,0.335513,1.312036,-13.818343,2.461013,0.548755,1,22.011381
2.641314,0.227255,-0.214246,1.337383,9.761270,-5.471020,-2.098081,1,21.767306
2.676650,0.164733,0.249534,1.310294,-10.291101,-3.251523,0.605792,1,22.255679
2.708669,0.227255,-0.214246,1.337383,9.761270,-5.471020,-2.098081,1,21.767306
