11967,-0.0014,-0.0001,0.0393,-0.0002,0.5552,-0.0424,37.0000
11968,-0.0014,-0.0001,0.0393,-0.0002,0.5552,-0.0424,37.0000
11977,-0.0014,-0.0001,0.0391,0.0026,0.5419,-0.0434,37.0000
11978,-0.0014,-0.0001,0.0391,0.0026,0.5419,-0.0434,37.0000
11987,-0.0014,-0.0001,0.0390,0.0035,0.5310,-0.0427,37.0000
11988,-0.0014,-0.0001,0.0390,0.0035,0.5310,-0.0427,37.0000
11997,-0.0012,-0.0001,0.0393,0.0050,0.4603,-0.0433,40.0000
11998,-0.0012,-0.0001,0.0393,0.0050,0.4603,-0.0433,40.0000
12007,-0.0007,-0.0001,0.0390,0.0079,0.3454,-0.0437,40.0000
12008,-0.0007,-0.0001,0.0390,0.0079,0.3454,-0.0437,40.0000
12017,-0.0012,-0.0001,0.0394,0.0090,0.5147,-0.0435,40.0000
12018,-0.0012,-0.0001,0.0394,0.0090,0.5147,-0.0435,40.0000
12027,-0.0014,-0.0001,0.0392,0.0107,0.5712,-0.0438,40.0000
12028,-0.0014,-0.0001,0.0392,0.0107,0.5712,-0.0438,40.0000
12037,-0.0012,-0.0001,0.0393,0.0099,0.4949,-0.0444,40.0000
12038,-0.0012,-0.0001,0.0393,0.0099,0.4949,-0.0444,40.0000
12047,-0.0014,-0.0001,0.0378,0.0101,0.5584,-0.0442,36.0000
12048,-0.0014,-0.0001,0.0378,0.0101,0.5584,-0.0442,36.0000
12057,-0.0012,-0.0001,0.0377,0.0087,0.4857,-0.0450,36.0000
12058,-0.0012,-0.0001,0.0377,0.0087,0.4857,-0.0450,36.0000
12067,-0.0009,-0.0001,0.0375,0.0077,0.4315,-0.0444,36.0000
12068,-0.0009,-0.0001,0.0375,0.0077,0.4315,-0.0444,36.0000
12077,-0.0012,-0.0001,0.0375,0.0094,0.5132,-0.0449,36.0000
12078,-0.0012,-0.0001,0.0375,0.0094,0.5132,-0.0449,36.0000
12087,-0.0007,-0.0003,0.0374,0.0713,0.3878,-0.0449,40.0000
12088,-0.0007,-0.0003,0.0384,0.0713,0.3878,-0.0449,40.0000
12097,-0.0014,-0.0001,0.0389,-0.0080,0.6132,-0.0457,40.0000
12098,-0.0014,-0.0001,0.0389,-0.0080,0.6132,-0.0457,40.0000
12107,-0.0005,-0.0003,0.0397,0.0626,0.3302,-0.0456,40.0000
12108,-0.0005,-0.0003,0.0397,0.0626,0.3302,-0.0456,40.0000
12117,-0.0007,-0.0001,0.0402,-0.0146,0.4406,-0.0454,40.0000
12118,-0.0007,-0.0001,0.0402,-0.0146,0.4406,-0.0454,40.0000
12127,-0.0012,-0.0001,0.0403,-0.0101,0.5978,-0.0454,40.0000
12128,-0.0012,-0.0001,0.0403,-0.0101,0.5978,-0.0454,40.0000
12137,-0.0009,0.0001,0.0395,-0.0721,0.5138,-0.0467,38.0000
12138,-0.0009,0.0001,0.0395,-0.0721,0.5138,-0.0467,38.0000
12147,-0.0025,-0.0001,0.0395,0.0136,0.9866,-0.0493,38.0000
12148,-0.0025,-0.0001,0.0395,0.0136,0.9866,-0.0493,38.0000
12157,-0.0015,-0.0001,0.0440,0.0119,0.5427,-0.0459,38.0000
