9405.910156,-0.057104,-0.051043,0.834575,-4.936751,12.991482,86.488931,0
9441.388428,-0.062687,-0.048142,0.821301,-12.753928,10.270135,84.709839,0
9478.026123,-0.052411,-0.037257,0.820827,8.680295,-0.105143,85.942190,0
9505.998535,-0.049087,-0.023050,0.800643,-0.481042,-5.193643,83.621438,0
9541.453613,-0.051397,-0.018297,0.811987,-8.292700,7.504735,81.927351,0
9576.864014,-0.044741,-0.003249,0.769805,4.293099,-7.452288,82.118635,0
9607.877441,-0.036954,0.009022,0.780290,6.006287,-4.673016,80.285829,0
9641.655518,-0.034240,0.018526,0.795747,-0.902264,-1.751224,78.635057,0
9678.683838,-0.032012,0.024258,0.791768,-1.913965,2.793628,76.027035,0
9706.578369,-0.025398,0.030652,0.787483,4.580631,0.957260,75.963159,0
9741.653320,-0.014839,0.031805,0.787397,10.420929,7.392371,73.750241,0
9780.062256,-0.005684,0.040215,0.766241,9.170312,-4.199428,72.019016,0
9805.909668,-0.000765,0.048193,0.767329,3.768852,-5.033057,70.290004,0
9842.272461,0.001057,0.056974,0.770174,-0.484253,-7.253510,68.174224,0
9874.221924,0.009271,0.056582,0.758225,9.010940,5.144708,65.579433,0
9906.008057,0.000810,0.059177,0.730316,-15.686993,0.305701,63.880899,0
9941.612061,0.006164,0.064653,0.758102,4.191573,-4.353147,60.857983,0
9981.021240,-0.000144,0.064450,0.734011,-13.229643,3.423098,58.522644,0
10017.665039,0.008446,0.058906,0.736137,8.830159,11.716776,58.785472,0
10037.328857,0.014089,0.065158,0.754450,4.649975,-6.136242,55.905883,0
10070.519287,0.019324,0.066627,0.763116,4.542507,0.166230,54.539940,0
10101.390137,0.016321,0.072071,0.731761,-7.732000,-6.597540,51.991541,0
10137.513672,0.028139,0.068686,0.711994,14.827941,6.760516,50.217384,0
10175.516846,0.038024,0.063819,0.716510,12.795798,9.205732,50.355096,0
10205.336182,0.037787,0.069932,0.755902,-1.386324,-7.000494,46.687630,0
10236.765381,0.042180,0.062073,0.745551,6.945812,14.279152,42.079819,0
10278.382568,0.053025,0.065200,0.712818,17.908619,-1.383285,39.277026,0
10307.995361,0.058913,0.068704,0.743913,9.936311,-1.976342,38.481554,0
10341.331299,0.066014,0.072199,0.719581,11.627340,-2.713516,37.033041,0
10377.475098,0.061171,0.068353,0.726859,-6.829160,8.440175,34.530346,0
10407.741211,0.052380,0.065289,0.707638,-14.102491,7.636815,33.289331,0
10439.553467,0.063736,0.067636,0.695271,16.129106,-1.162995,34.166432,0
10475.733887,0.059169,0.064050,0.732771,-9.447325,7.499303,31.377782,0
