10206,-1.3204596042633057, -0.528279721736908, -0.0748903900384903
10216,-1.3206477165222168, -0.5195485353469849, -0.07518179714679718
10226,-1.321000576019287, -0.5760737061500549, -0.07725467532873154
10236,-1.3206067085266113, -0.5543333888053894, -0.07701216638088226
10246,-1.3213675022125244, -0.4083732068538666, -0.07392244040966034
10256,-1.3221052885055542, -0.4266015589237213, -0.07283937931060791
10266,-1.3218975067138672, -0.5043213963508606, -0.07470528036355972
10276,-1.3232650756835938, -0.43306970596313477, -0.07419269531965256
10286,-1.3226139545440674, -0.377964586019516, -0.07332872599363327
10296,-1.321298360824585, -0.4680761396884918, -0.07463490217924118
10306,-1.321049690246582, -0.538151741027832, -0.07544344663619995
10316,-1.320420265197754, -0.522674560546875, -0.07512082904577255
10326,-1.3219279050827026, -0.5102815628051758, -0.07466930150985718
10336,-1.323029637336731, -0.5040181875228882, -0.07493837922811508
10346,-1.3213318586349487, -0.5036594271659851, -0.07568418979644775
10356,-1.3206372261047363, -0.4973410367965698, -0.07545121759176254
10366,-1.3193585872650146, -0.4969598948955536, -0.07573706656694412
10376,-1.3195958137512207, -0.49667680263519287, -0.07579682022333145
10386,-1.3187888860702515, -0.49716895818710327, -0.07548729330301285
10396,-1.317185401916504, -0.49715375900268555, -0.07545178383588791
10406,-1.3152997493743896, -0.4975999593734741, -0.075538270175457
10416,-1.3144457340240479, -0.49772632122039795, -0.07632572948932648
10426,-1.3134181499481201, -0.5611557960510254, -0.07627882063388824
10436,-1.313746452331543, -0.4173218011856079, -0.0725967288017273
10446,-1.3151758909225464, -0.4359526038169861, -0.07290934026241302
10456,-1.314054250717163, -0.44980117678642273, -0.07198495417833328
10466,-1.3159940242767334, -0.5846658945083618, -0.07488935440778732
10476,-1.3158950805664062, -0.4982519745826721, -0.0729539692401886
10486,-1.3145713806152344, -0.4347802996635437, -0.07187291979789734
10496,-1.314905047416687, -0.45141929388046265, -0.07153645157814026
10506,-1.3151577711105347, -0.4023084044456482, -0.0711449459195137
10516,-1.315962553024292, -0.4889380931854248, -0.07200302183628082
10526,-1.3170725107192993, -0.6177371740341187, -0.07444750517606735
10536,-1.319155216217041, -0.5903580784797668, -0.07292032986879349
10546,-1.3220207691192627, -0.43897199630737305, -0.07129146158695221
10556,-1.3870635032653809, -0.45323869585990906, -0.07210736721754074
10566,-1.306291937828064, -0.5923901796340942, -0.07474913448095322
10576,-1.3102134466171265, -0.5661166906356812, -0.07484567910432816
10586,-1.3120967149734497, -0.47975465655326843, -0.07312747091054916
10596,-1.309883952140808, -0.47849640250205994, -0.0735478326678276
10606,-1.3084486722946167, -0.47742998600006104, -0.0727987140417099
10616,-1.3065125942230225, -0.4752730429172516, -0.07214601337909698
10626,-1.3044071197509766, -0.4726312458515167, -0.0711456760764122
10636,-1.3021479845046997, -0.47039318084716797, -0.07015114277601242
10646,-1.3016431331634521, -0.5315428376197815, -0.07248225808143616
10656,-1.2987688779830933, -0.44503718614578247, -0.06886541098356247
10666,-1.2954069375991821, -0.5069639086723328, -0.07031337171792984
10676,-1.2908316850662231, -0.42177891731262207, -0.06815914064645767
10686,-1.285792350769043, -0.4177984595298767, -0.06763869524002075
