94507,-0.0533,-0.3456,0.0363,3.4795,-0.0067,0.0030,0
94508,-0.0533,-0.3456,0.0363,3.4795,-0.0067,0.0030,1
94517,-0.0527,-0.3457,0.0328,3.4815,0.0140,-0.0026,2
94518,-0.0527,-0.3457,0.0328,3.4815,0.0140,-0.0026,2
94527,-0.0532,-0.3465,0.0331,3.4721,-0.0061,-0.0276,0
94528,-0.0532,-0.3465,0.0331,3.4721,-0.0061,-0.0276,0
94537,-0.0533,-0.3462,0.0344,3.4707,-0.0053,-0.0085,1
94538,-0.0533,-0.3462,0.0344,3.4707,-0.0053,-0.0085,0
94547,-0.0527,-0.3460,0.0346,3.4657,0.0155,0.0013,0
94548,-0.0527,-0.3460,0.0346,3.4657,0.0155,0.0013,0
94557,-0.0533,-0.3461,0.0358,3.4638,-0.0080,-0.0004,2
94558,-0.0533,-0.3461,0.0358,3.4638,-0.0080,-0.0004,2
94567,-0.0527,-0.3452,0.0311,3.4606,0.0112,0.0259,1
94568,-0.0527,-0.3452,0.0311,3.4606,0.0112,0.0259,0
94577,-0.0533,-0.3458,0.0332,3.4548,-0.0085,0.0004,2
94578,-0.0533,-0.3458,0.0332,3.4548,-0.0085,0.0004,2
94587,-0.0527,-0.3457,0.0337,3.4562,0.0114,0.0013,0
94588,-0.0527,-0.3457,0.0337,3.4562,0.0114,0.0013,-1
94597,-0.0533,-0.3456,0.0344,3.4479,-0.0096,0.0057,0
94598,-0.0533,-0.3456,0.0344,3.4479,-0.0096,0.0057,0
94607,-0.0532,-0.3459,0.0309,3.4448,-0.0066,-0.0077,0
94608,-0.0532,-0.3459,0.0309,3.4448,-0.0066,-0.0077,2
94617,-0.0533,-0.3456,0.0311,3.4432,-0.0058,0.0058,0
94618,-0.0533,-0.3456,0.0311,3.4432,-0.0058,0.0058,0
94627,-0.0527,-0.3457,0.0312,3.4413,0.0136,-0.0001,0
94628,-0.0527,-0.3457,0.0312,3.4413,0.0136,-0.0001,-2
94637,-0.0527,-0.3457,0.0312,3.4365,0.0106,0.0001,0
94638,-0.0527,-0.3457,0.0312,3.4365,0.0106,0.0001,1
94647,-0.0533,-0.3456,0.0317,3.4306,-0.0098,0.0050,0
94648,-0.0533,-0.3456,0.0317,3.4306,-0.0098,0.0050,-1
94657,-0.0534,-0.3461,0.0294,3.4268,-0.0123,-0.0142,1
94658,-0.0534,-0.3461,0.0294,3.4268,-0.0123,-0.0142,0
94667,-0.0534,-0.3460,0.0296,3.4251,-0.0098,-0.0055,3
94668,-0.0534,-0.3460,0.0296,3.4251,-0.0098,-0.0055,4
94677,-0.0535,-0.3456,0.0296,3.4254,-0.0082,0.0072,-1
94678,-0.0535,-0.3456,0.0296,3.4254,-0.0082,0.0072,-1
94687,-0.0535,-0.3456,0.0295,3.4210,-0.0062,0.0054,0
94688,-0.0535,-0.3456,0.0295,3.4210,-0.0062,0.0054,0
94697,-0.0535,-0.3456,0.0292,3.4180,-0.0046,0.0040,0
94698,-0.0535,-0.3456,0.0292,3.4180,-0.0046,0.0040,0
94707,-0.0535,-0.3452,0.0289,3.4178,-0.0040,0.0149,-2
94708,-0.0535,-0.3452,0.0289,3.4178,-0.0040,0.0149,-2
94717,-0.0535,-0.3456,0.0293,3.4113,-0.0023,-0.0004,-3
94718,-0.0535,-0.3456,0.0293,3.4113,-0.0023,-0.0004,-2
94727,-0.0535,-0.3456,0.0291,3.4077,-0.0015,-0.0005,1
94728,-0.0535,-0.3456,0.0291,3.4077,-0.0015,-0.0005,0
94737,-0.0528,-0.3457,0.0287,3.4085,0.0229,-0.0051,1
94738,-0.0527,-0.3457,0.0269,3.4085,0.0230,-0.0051,1
94747,-0.0533,-0.3456,0.0281,3.4017,-0.0001,0.0008,0
94748,-0.0533,-0.3456,0.0281,3.4017,-0.0001,0.0008,0
94757,-0.0527,-0.3461,0.0281,3.4042,0.0186,-0.0161,-3
94758,-0.0527,-0.3461,0.0281,3.4042,0.0186,-0.0161,-2
94767,-0.0533,-0.3456,0.0299,3.3936,-0.0042,0.0041,-2
94768,-0.0533,-0.3456,0.0299,3.3936,-0.0042,0.0041,-1
94777,-0.0524,-0.3455,0.0308,3.3899,0.0262,0.0049,0
94778,-0.0524,-0.3455,0.0308,3.3899,0.0262,0.0049,0
94787,-0.0525,-0.3453,0.0306,3.3862,0.0149,0.0091,2
94788,-0.0525,-0.3453,0.0306,3.3862,0.0149,0.0091,0
94797,-0.0532,-0.3454,0.0311,3.3787,-0.0125,0.0055,-2
94798,-0.0532,-0.3454,0.0311,3.3787,-0.0125,0.0055,-2
94807,-0.0532,-0.3457,0.0315,3.3788,-0.0088,-0.0078,-3
94808,-0.0532,-0.3457,0.0315,3.3788,-0.0088,-0.0078,-1
94817,-0.0527,-0.3457,0.0324,3.3763,0.0112,-0.0050,1
94818,-0.0527,-0.3457,0.0324,3.3763,0.0112,-0.0050,1
94827,-0.0525,-0.3451,0.0297,3.3689,0.0138,0.0146,0
94828,-0.0525,-0.3451,0.0297,3.3689,0.0138,0.0146,0
94837,-0.0530,-0.3451,0.0303,3.3627,-0.0076,0.0100,-1
94838,-0.0530,-0.3451,0.0303,3.3627,-0.0076,0.0100,0
94847,-0.0532,-0.3455,0.0304,3.3605,-0.0110,-0.0048,-3
94848,-0.0532,-0.3455,0.0304,3.3605,-0.0110,-0.0048,-2
94857,-0.0532,-0.3455,0.0305,3.3567,-0.0085,-0.0037,-1
94858,-0.0532,-0.3455,0.0305,3.3567,-0.0085,-0.0037,-1
94867,-0.0533,-0.3455,0.0305,3.3529,-0.0064,-0.0028,-1
94868,-0.0533,-0.3455,0.0305,3.3529,-0.0064,-0.0028,-1
94877,-0.0519,-0.3460,0.0289,3.3502,0.0420,-0.0188,0
94878,-0.0519,-0.3460,0.0289,3.3502,0.0420,-0.0188,-2
94887,-0.0524,-0.3459,0.0324,3.3463,0.0121,-0.0091,0
94888,-0.0524,-0.3459,0.0324,3.3463,0.0121,-0.0091,0
94897,-0.0532,-0.3460,0.0328,3.3472,-0.0174,-0.0083,1
94898,-0.0532,-0.3460,0.0328,3.3472,-0.0174,-0.0083,0
94907,-0.0532,-0.3456,0.0332,3.3409,-0.0139,0.0066,-3
94908,-0.0532,-0.3456,0.0332,3.3409,-0.0139,0.0066,-1
94917,-0.0519,-0.3459,0.0322,3.3364,0.0358,-0.0056,0
94918,-0.0519,-0.3459,0.0322,3.3364,0.0358,-0.0056,0
94927,-0.0533,-0.3460,0.0364,3.3329,-0.0143,-0.0071,-3
94928,-0.0533,-0.3460,0.0364,3.3329,-0.0143,-0.0071,-2
94937,-0.0533,-0.3458,0.0369,3.3288,-0.0111,0.0001,6
94938,-0.0533,-0.3458,0.0369,3.3288,-0.0111,0.0001,5
94947,-0.0534,-0.3458,0.0373,3.3264,-0.0085,-0.0002,-1
94948,-0.0534,-0.3458,0.0373,3.3264,-0.0085,-0.0002,-1
94957,-0.0526,-0.3458,0.0381,3.3205,0.0188,0.0011,1
94958,-0.0526,-0.3458,0.0381,3.3205,0.0188,0.0011,2
94967,-0.0536,-0.3452,0.0355,3.3220,-0.0154,0.0169,0
94968,-0.0536,-0.3452,0.0355,3.3220,-0.0154,0.0169,1
94977,-0.0536,-0.3460,0.0370,3.3180,-0.0105,-0.0109,0
94978,-0.0536,-0.3460,0.0370,3.3180,-0.0105,-0.0109,0
94987,-0.0535,-0.3452,0.0384,3.3146,-0.0034,0.0155,3
94988,-0.0535,-0.3452,0.0384,3.3146,-0.0034,0.0155,4
94997,-0.0535,-0.3452,0.0389,3.3130,-0.0022,0.0117,1
94998,-0.0535,-0.3452,0.0389,3.3130,-0.0022,0.0117,1
95007,-0.0527,-0.3460,0.0343,3.3194,0.0185,-0.0142,-1
95008,-0.0527,-0.3460,0.0343,3.3194,0.0185,-0.0142,0
95017,-0.0536,-0.3458,0.0360,3.3122,-0.0100,-0.0068,1
95018,-0.0536,-0.3458,0.0360,3.3122,-0.0100,-0.0068,0
95027,-0.0536,-0.3456,0.0363,3.3047,-0.0077,0.0006,2
95028,-0.0536,-0.3456,0.0363,3.3047,-0.0077,0.0006,1
95037,-0.0536,-0.3458,0.0366,3.3031,-0.0054,-0.0057,1
95038,-0.0536,-0.3458,0.0366,3.3031,-0.0054,-0.0057,1
95047,-0.0530,-0.3458,0.0369,3.2967,0.0142,-0.0035,-1
95048,-0.0530,-0.3458,0.0335,3.2967,0.0144,-0.0033,-3
95057,-0.0518,-0.3468,0.0324,3.3051,0.0429,-0.0311,1
95058,-0.0518,-0.3468,0.0324,3.3051,0.0429,-0.0311,1
95067,-0.0534,-0.3457,0.0403,3.2848,-0.0104,0.0090,1
95068,-0.0534,-0.3457,0.0403,3.2848,-0.0104,0.0090,0
95077,-0.0523,-0.3459,0.0426,3.2780,0.0228,0.0020,-1
