2796.392090,-0.159724,-0.118947,0.090301,-10.728355,7.372911,-130.224208,1,0
2826.184814,-0.162748,-0.115391,0.113236,-8.694924,4.377416,-128.561360,1,0
2860.672119,-0.165243,-0.115208,0.133985,-6.662640,3.983991,-128.643449,1,0
2894.661865,-0.125298,-0.076068,0.156719,-1.506089,1.622431,-131.670251,0,0
2927.028076,-0.109600,-0.058226,0.171120,-1.574630,2.221921,-131.239893,0,0
2960.055176,-0.100526,-0.045072,0.176925,-0.935367,1.123491,-131.712331,0,0
2994.724854,-0.096456,-0.039132,0.195283,-1.256583,2.091058,-131.602011,0,0
3027.932129,-0.101902,-0.035721,0.224853,-3.327606,1.477617,-131.853550,0,0
3059.911865,-0.105151,-0.036678,0.247988,-1.945608,3.506023,-132.612389,0,0
3094.179932,-0.104277,-0.036803,0.279638,0.843462,4.410286,-132.525104,0,0
3126.971924,-0.111526,-0.032439,0.302601,-1.044489,2.534702,-131.909657,0,0
3162.233887,-0.121604,-0.023247,0.326954,-2.712886,-0.014231,-131.577916,0,0
3195.300049,-0.109782,-0.026509,0.333194,1.586720,3.161470,-131.709432,0,0
3228.755859,-0.117009,-0.026310,0.385097,-1.140728,3.419436,-132.235440,0,0
3262.445557,-0.119895,-0.023558,0.368285,-2.615351,4.022307,-132.228460,0,0
3295.252197,-0.115638,-0.020144,0.391566,-1.083224,3.835795,-131.961415,0,0
3328.162598,-0.130309,-0.017753,0.392115,-6.334869,3.456491,-132.229996,0,0
3362.445801,-0.122044,-0.023626,0.426884,-1.843591,5.165207,-131.790823,0,0
3394.331543,-0.116204,-0.020921,0.444703,-1.274363,3.688884,-132.367453,0,0
3426.525391,-0.107934,-0.024449,0.456039,0.160746,4.776367,-133.304998,0,0
3464.384277,-0.109017,-0.041059,0.464459,-1.244545,7.773513,-133.298207,0,0
3495.235596,-0.114420,-0.019238,0.472067,-2.502136,0.485732,-132.775879,0,0
3527.839355,-0.119534,-0.011291,0.482341,-2.964338,0.598900,-133.058697,0,0
3561.984131,-0.116919,-0.013465,0.491772,-1.943919,1.205204,-133.081299,0,0
3594.332520,-0.119399,0.001317,0.495265,-2.996788,-2.969559,-132.549060,0,0
3626.831299,-0.118744,-0.028202,0.494866,-2.682970,4.696851,-132.716752,0,0
3662.122314,-0.107722,-0.043070,0.508715,-0.289014,3.822850,-133.239923,0,0
3695.281982,-0.092481,-0.036352,0.523985,1.687757,-0.329196,-132.891571,0,0
3727.468262,-0.102469,-0.033061,0.514429,-2.542384,-1.151390,-132.644085,0,0
3762.458252,-0.087862,-0.033762,0.524629,1.479607,-1.492428,-132.827687,0,0
