6904,-0.9291,0.9341,-0.0157,31.0000
6913,-0.5474,1.0493,-0.0150,31.0000
6914,-0.5474,1.0493,-0.0150,31.0000
6923,-0.5654,0.9863,-0.0169,31.0000
6924,-0.5654,0.9863,-0.0169,31.0000
6933,-0.9919,0.9388,-0.0121,31.0000
6934,-0.9919,0.9388,-0.0121,31.0000
6943,-1.1472,0.9006,-0.0100,31.0000
6944,-1.1472,0.9006,-0.0100,31.0000
6953,-0.1260,0.7189,-0.0360,27.0000
6954,-0.1260,0.7189,-0.0360,27.0000
6963,-0.3487,0.2225,-0.0596,27.0000
6964,-0.3487,0.2225,-0.0596,27.0000
6973,-0.7601,0.8626,-0.0191,27.0000
6974,-0.7601,0.8626,-0.0191,27.0000
6983,-0.1927,0.8459,-0.0237,27.0000
6984,-0.1927,0.8459,-0.0237,27.0000
6993,-0.6033,0.8298,-0.0229,27.0000
6994,-0.6033,0.8298,-0.0229,27.0000
7003,-0.7802,0.4730,-0.0460,27.0000
7004,-0.7802,0.4730,-0.0460,27.0000
7013,-0.6773,0.4396,-0.0483,27.0000
7014,-0.6773,0.4396,-0.0483,27.0000
7023,-0.4822,0.5313,-0.0422,27.0000
7024,-0.4822,0.5313,-0.0422,27.0000
7033,-0.5532,1.0271,-0.0116,27.0000
7034,-0.5532,1.0271,-0.0116,27.0000
7043,-0.3863,0.9684,-0.0164,27.0000
7044,-0.3863,0.9684,-0.0164,27.0000
7053,-0.3405,0.9293,-0.0211,30.0000
7054,-0.3405,0.9293,-0.0211,30.0000
7063,-0.2228,0.5971,-0.0460,30.0000
7064,-0.2228,0.5971,-0.0460,30.0000
7073,-0.1331,0.5495,-0.0489,30.0000
7074,-0.1331,0.5495,-0.0489,30.0000
7083,-0.4483,0.8021,-0.0278,30.0000
7084,-0.4483,0.8021,-0.0278,30.0000
7093,-0.7617,0.8905,-0.0184,30.0000
7094,-0.7617,0.8905,-0.0184,30.0000
7103,0.0980,0.6790,-0.0410,30.0000
7104,0.0980,0.6790,-0.0410,30.0000
7113,-0.2526,1.2482,0.0087,30.0000
7114,-0.2526,1.2482,0.0087,30.0000
7123,-0.3276,0.8698,-0.0218,30.0000
7124,-0.3276,0.8698,-0.0218,30.0000
7133,-0.2866,0.9396,-0.0165,30.0000
7134,-0.2866,0.9396,-0.0165,30.0000
7143,0.0005,1.0731,-0.0121,30.0000
7144,0.0005,1.0731,-0.0121,30.0000
7153,0.0454,0.7383,-0.0433,30.0000
7154,0.0454,0.7383,-0.0433,30.0000
7163,-0.0069,0.5131,-0.0628,30.0000
7164,-0.0069,0.5131,-0.0628,30.0000
7173,-0.1212,0.9105,-0.0209,30.0000
7174,-0.1212,0.9105,-0.0209,30.0000
7183,-0.2047,0.5640,-0.0546,30.0000
7184,-0.2047,0.5640,-0.0546,30.0000
7193,-0.2642,0.5503,-0.0551,30.0000
7194,-0.2642,0.5503,-0.0551,30.0000
7203,-0.1431,0.6220,-0.0484,30.0000
7204,-0.1431,0.6220,-0.0484,30.0000
7213,-0.2961,1.0034,-0.0150,30.0000
7214,-0.2961,1.0034,-0.0150,30.0000
7223,-0.5709,1.2060,0.0053,30.0000
7224,-0.5709,1.2060,0.0053,30.0000
7233,0.1831,0.9614,-0.0310,30.0000
7234,0.1831,0.9614,-0.0310,30.0000
7243,-0.1247,0.8471,-0.0324,30.0000
7244,-0.1247,0.8471,-0.0324,30.0000
7253,-0.0159,0.8247,-0.0365,28.0000
7254,-0.0159,0.8247,-0.0365,28.0000
7263,-0.2650,0.5767,-0.0542,28.0000
7264,-0.2650,0.5767,-0.0542,28.0000
7273,0.0311,0.7940,-0.0398,28.0000
7274,0.0311,0.7940,-0.0398,28.0000
7283,-0.3835,0.8776,-0.0269,28.0000
7284,-0.3835,0.8776,-0.0269,28.0000
7293,-0.1372,0.8575,-0.0318,28.0000
7294,-0.1372,0.8575,-0.0318,28.0000
7303,0.4448,1.0817,-0.0233,28.0000
7304,0.4448,1.0817,-0.0233,28.0000
7313,0.3326,0.9390,-0.0339,28.0000
7314,0.3326,0.9390,-0.0339,28.0000
7323,0.1707,0.8298,-0.0416,28.0000
7324,0.1707,0.8298,-0.0416,28.0000
7333,-0.2571,0.7464,-0.0423,28.0000
7334,-0.2571,0.7464,-0.0423,28.0000
7343,-0.0398,0.7622,-0.0436,28.0000
7344,-0.0398,0.7622,-0.0436,28.0000
7353,-0.1820,0.7731,-0.0404,30.0000
7354,-0.1820,0.7731,-0.0404,30.0000
7363,0.1694,0.5530,-0.0613,30.0000
7364,0.1694,0.5530,-0.0613,30.0000
7373,0.0583,1.0603,-0.0152,30.0000
7374,0.0583,1.0603,-0.0152,30.0000
7383,0.1268,0.4773,-0.0700,30.0000
7384,0.1268,0.4773,-0.0700,30.0000
7393,-0.1894,1.0677,-0.0148,30.0000
7394,-0.1894,1.0677,-0.0148,30.0000
7403,0.2324,0.7086,-0.0493,30.0000
7404,0.2324,0.7086,-0.0493,30.0000
7413,0.0400,0.5848,-0.0588,30.0000
7414,0.0400,0.5848,-0.0588,30.0000
7423,-0.3159,1.0655,-0.0146,30.0000
7424,-0.3159,1.0655,-0.0146,30.0000
7433,0.2708,0.8582,-0.0386,30.0000
7434,0.2708,0.8582,-0.0386,30.0000
7443,0.0769,0.8398,-0.0389,30.0000
7444,0.0769,0.8398,-0.0389,30.0000
7453,0.0773,0.7429,-0.0463,30.0000
7454,0.0773,0.7429,-0.0463,30.0000
7463,-0.1974,0.4724,-0.0663,30.0000
7464,-0.1974,0.4724,-0.0663,30.0000
7473,0.0813,0.5478,-0.0591,30.0000
7474,0.0813,0.5478,-0.0591,30.0000
7483,-0.1886,0.7393,-0.0484,30.0000
7484,-0.1886,0.7393,-0.0484,30.0000
7493,-0.0460,0.8159,-0.0408,30.0000
7494,-0.0460,0.8159,-0.0408,30.0000
7503,0.3173,0.6732,-0.0477,30.0000
7504,0.3173,0.6732,-0.0477,30.0000
7513,-0.0036,0.8932,-0.0312,30.0000
7514,-0.0036,0.8932,-0.0312,30.0000
7523,0.1506,0.8638,-0.0334,30.0000
7524,0.1506,0.8638,-0.0334,30.0000
7533,0.1335,0.8424,-0.0363,30.0000
7534,0.1335,0.8424,-0.0363,30.0000
7543,0.0553,0.8308,-0.0375,30.0000
7544,0.0553,0.8308,-0.0375,30.0000
7553,0.0636,0.5409,-0.0588,32.0000
7554,0.0636,0.5409,-0.0588,32.0000
7563,0.0719,0.6020,-0.0548,32.0000
7564,0.0719,0.6020,-0.0548,32.0000
7573,0.1492,0.6495,-0.0517,32.0000
7574,0.1492,0.6495,-0.0517,32.0000
7583,0.0678,0.8919,-0.0342,32.0000
7584,0.0678,0.8919,-0.0342,32.0000
7593,0.3523,0.9343,-0.0308,32.0000
7594,0.3523,0.9343,-0.0308,32.0000
7603,0.1556,0.6913,-0.0473,32.0000
7604,0.1556,0.6913,-0.0473,32.0000
7613,0.1449,0.8552,-0.0333,32.0000
7614,0.1449,0.8552,-0.0333,32.0000
7623,-0.0719,0.9063,-0.0275,32.0000
7624,-0.0719,0.9063,-0.0275,32.0000
7633,-0.0277,1.0850,-0.0164,32.0000
7634,-0.0277,1.0850,-0.0164,32.0000
7643,0.2850,0.8101,-0.0419,32.0000
7644,0.2850,0.8101,-0.0419,32.0000
7653,0.2421,0.7861,-0.0429,28.0000
7654,0.2421,0.7861,-0.0429,28.0000
7663,0.1451,0.7111,-0.0455,28.0000
7664,0.1451,0.7111,-0.0455,28.0000
7673,0.1426,0.5204,-0.0580,28.0000
7674,0.1426,0.5204,-0.0580,28.0000
7683,0.0028,0.5824,-0.0551,28.0000
7684,0.0028,0.5824,-0.0551,28.0000
7693,-0.0336,0.9034,-0.0348,28.0000
7694,-0.0336,0.9034,-0.0348,28.0000
7703,0.0094,0.6717,-0.0482,28.0000
7704,0.0094,0.6717,-0.0482,28.0000
7713,0.1113,0.9010,-0.0349,28.0000
7714,0.1113,0.9010,-0.0349,28.0000
7723,0.3230,0.8691,-0.0378,28.0000
7724,0.3230,0.8691,-0.0378,28.0000
7733,0.1457,0.9157,-0.0344,28.0000
7734,0.1457,0.9157,-0.0344,28.0000
7743,0.4162,0.8143,-0.0452,28.0000
7744,0.4162,0.8143,-0.0452,28.0000
7753,0.3513,1.0021,-0.0311,32.0000
7754,0.3513,1.0021,-0.0311,32.0000
7763,-0.0939,0.7501,-0.0403,32.0000
7764,-0.0939,0.7501,-0.0403,32.0000
7773,-0.1617,0.5599,-0.0520,32.0000
7774,-0.1617,0.5599,-0.0520,32.0000
7783,-0.0150,0.8091,-0.0399,32.0000
7784,-0.0150,0.8091,-0.0399,32.0000
7793,0.3537,0.6052,-0.0497,32.0000
7794,0.3537,0.6052,-0.0497,32.0000
7803,0.1772,0.6496,-0.0476,32.0000
7804,0.1772,0.6496,-0.0476,32.0000
7813,0.4343,0.6829,-0.0445,32.0000
7814,0.4343,0.6829,-0.0445,32.0000
7823,-0.0111,1.1460,-0.0160,32.0000
7824,-0.0111,1.1460,-0.0160,32.0000
7833,0.2333,0.8034,-0.0381,32.0000
7834,0.2333,0.8034,-0.0381,32.0000
7843,0.2860,0.7317,-0.0426,32.0000
7844,0.2860,0.7317,-0.0426,32.0000
7853,0.1377,0.9746,-0.0259,30.0000
7854,0.1377,0.9746,-0.0259,30.0000
7863,0.3412,0.7301,-0.0424,30.0000
7864,0.3412,0.7301,-0.0424,30.0000
7873,-0.0092,0.5467,-0.0506,30.0000
7874,-0.0092,0.5467,-0.0506,30.0000
7883,0.2961,0.7253,-0.0414,30.0000
7884,0.2961,0.7253,-0.0414,30.0000
7893,0.0166,0.7311,-0.0411,30.0000
7894,0.0166,0.7311,-0.0411,30.0000
7903,0.3219,0.9970,-0.0290,30.0000
7904,0.3219,0.9970,-0.0290,30.0000
7913,0.2914,0.5464,-0.0520,30.0000
7914,0.2914,0.5464,-0.0520,30.0000
7923,0.2695,0.7290,-0.0422,30.0000
7924,0.2695,0.7290,-0.0422,30.0000
7933,0.0559,0.8002,-0.0378,30.0000
7934,0.0559,0.8002,-0.0378,30.0000
7943,0.0924,0.7880,-0.0387,30.0000
7944,0.0924,0.7880,-0.0387,30.0000
7953,0.2566,0.7764,-0.0394,32.0000
7954,0.2566,0.7764,-0.0394,32.0000
7963,0.4459,0.5692,-0.0479,32.0000
7964,0.4459,0.5692,-0.0479,32.0000
7973,0.1193,0.8103,-0.0362,32.0000
7974,0.1193,0.8103,-0.0362,32.0000
7983,0.1394,0.7978,-0.0368,32.0000
7984,0.1394,0.7978,-0.0368,32.0000
7993,0.1567,0.5176,-0.0488,32.0000
7994,0.1567,0.5176,-0.0488,32.0000
8003,0.1694,0.7748,-0.0368,32.0000
8004,0.1694,0.7748,-0.0368,32.0000
8013,-0.1543,0.7688,-0.0371,32.0000
8014,-0.1543,0.7688,-0.0371,32.0000
8023,0.1975,0.7658,-0.0362,32.0000
8024,0.1975,0.7658,-0.0362,32.0000
8033,0.1367,0.6303,-0.0396,32.0000
8034,0.1367,0.6303,-0.0396,32.0000
8043,0.5546,0.8581,-0.0314,32.0000
8044,0.5546,0.8581,-0.0314,32.0000
8053,0.1536,0.8330,-0.0310,29.0000
8054,0.1536,0.8330,-0.0310,29.0000
8063,0.1005,0.6810,-0.0368,29.0000
8064,0.1005,0.6810,-0.0368,29.0000
8073,0.3267,0.7640,-0.0338,29.0000
8074,0.3267,0.7640,-0.0338,29.0000
8083,0.3013,0.8304,-0.0300,29.0000
8084,0.3013,0.8304,-0.0300,29.0000
8093,0.4082,0.8095,-0.0322,29.0000
8094,0.4082,0.8095,-0.0322,29.0000
8103,0.3584,0.5266,-0.0460,29.0000
8104,0.3591,0.5296,-0.0466,29.0000
8113,-0.0777,0.5728,-0.0462,29.0000
8114,-0.0840,0.5651,-0.0459,29.0000
8123,0.3177,0.8023,-0.0332,29.0000
8124,0.3234,0.8093,-0.0306,29.0000
8133,0.2858,0.9046,-0.0269,29.0000
8134,0.2817,0.8973,-0.0289,29.0000
8143,0.1258,0.8419,-0.0303,29.0000
8144,0.1278,0.8378,-0.0324,29.0000
8153,0.0050,0.9722,-0.0261,30.0000
8154,0.0032,0.9772,-0.0264,30.0000
8163,0.1145,0.4596,-0.0423,30.0000
8164,0.1092,0.4605,-0.0431,30.0000
8173,0.1239,0.6361,-0.0390,30.0000
8174,0.1256,0.6373,-0.0400,30.0000
8183,0.1992,0.5123,-0.0405,30.0000
8184,0.1992,0.5123,-0.0405,30.0000
8193,0.1265,0.4757,-0.0424,30.0000
8194,0.1245,0.4720,-0.0432,30.0000
8203,-0.0481,0.5035,-0.0463,30.0000
8204,-0.0493,0.4970,-0.0464,30.0000
8213,0.0077,0.7705,-0.0414,30.0000
8214,0.0092,0.7752,-0.0416,30.0000
8223,0.3021,0.5411,-0.0384,30.0000
8224,0.3096,0.5420,-0.0337,30.0000
8233,-0.0391,0.6743,-0.0385,30.0000
8234,-0.0362,0.6730,-0.0492,30.0000
8243,0.3913,0.7715,-0.0415,30.0000
8244,0.3834,0.7631,-0.0560,30.0000
8253,0.3367,0.6379,-0.0588,32.0000
8254,0.3319,0.6370,-0.0816,32.0000
8263,-0.0442,0.3348,-0.0947,32.0000
8264,-0.0615,0.3141,-0.1238,32.0000
8273,0.1285,0.3680,-0.1178,32.0000
8274,0.1449,0.3808,-0.1367,32.0000
8283,0.4867,0.3683,-0.1250,32.0000
8284,0.5119,0.4053,-0.1346,32.0000
8293,0.4907,-0.2344,-0.1533,32.0000
8294,0.4844,-0.2489,-0.1461,32.0000
8303,0.3628,-0.1222,-0.1505,32.0000
8304,0.2974,-0.1901,-0.1437,32.0000
8313,0.2400,-0.2913,-0.1535,32.0000
8314,0.2390,-0.2899,-0.1727,32.0000
8323,-0.0614,-0.1163,-0.2002,32.0000
8324,-0.0544,-0.1101,-0.2284,32.0000
8333,0.1161,-0.0322,-0.2061,32.0000
8334,0.1280,-0.0131,-0.2195,32.0000
8343,0.1096,-0.2358,-0.2263,32.0000
8344,0.1002,-0.2621,-0.2306,32.0000
8353,0.2515,-0.0441,-0.2043,29.0000
8354,0.2000,-0.0941,-0.2314,29.0000
8363,-0.1817,0.3589,-0.2709,29.0000
8364,-0.1934,0.3643,-0.3046,29.0000
8373,-0.1201,-1.5374,-0.3129,29.0000
8374,-0.1012,-1.5232,-0.3343,29.0000
8383,-0.0640,-1.3672,-0.3298,29.0000
8384,-0.0579,-1.3694,-0.3557,29.0000
8393,-1.0829,-1.4987,-0.5918,29.0000
8394,-1.0720,-1.4825,-0.6298,29.0000
8403,-0.9246,-1.4059,-0.5997,29.0000
8404,-0.8993,-1.3710,-0.6280,29.0000
8413,-0.4361,-1.3642,-0.5035,29.0000
8414,-0.4216,-1.3469,-0.5167,29.0000
8423,-0.7165,-0.5779,-0.6827,29.0000
8424,-0.6528,-0.5078,-0.6470,29.0000
8433,-1.2528,-0.3734,-0.8187,29.0000
8434,-1.1733,-0.3079,-0.7402,29.0000
8443,-0.9301,-0.2995,-0.6902,29.0000
8444,-0.9917,-0.3659,-0.6331,29.0000
8453,-0.2676,0.0199,-0.4684,30.0000
8454,-0.2988,-0.0104,-0.3960,30.0000
8463,-0.5410,0.2042,-0.4639,30.0000
8464,-0.5410,0.2042,-0.4639,30.0000
8473,-0.5784,-0.2371,-0.4094,30.0000
8474,-0.5784,-0.2371,-0.4094,30.0000
8483,-0.4061,-0.1671,-0.4282,30.0000
8484,-0.4061,-0.1671,-0.4282,30.0000
8493,-0.3050,0.0581,-0.4940,30.0000
8494,-0.3050,0.0581,-0.4940,30.0000
8503,-0.4251,0.5973,-0.6177,30.0000
8504,-0.4251,0.5973,-0.6177,30.0000
8513,-0.3272,0.5216,-0.6527,30.0000
8514,-0.3272,0.5216,-0.6527,30.0000
8523,0.3135,0.4100,-0.6221,30.0000
8524,0.3510,0.4424,-0.6319,30.0000
8533,-0.1766,0.6324,-0.6692,30.0000
8534,-0.1766,0.6324,-0.6692,30.0000
8543,-0.0342,0.7061,-0.6955,30.0000
8544,-0.0342,0.7061,-0.6955,30.0000
8553,0.2956,0.5113,-0.6789,33.0000
8554,0.2956,0.5113,-0.6789,33.0000
8563,0.4001,0.5151,-0.6963,33.0000
8564,0.4001,0.5151,-0.6963,33.0000
8573,0.0537,0.8021,-0.6849,33.0000
8574,0.0537,0.8021,-0.6849,33.0000
8583,0.2873,0.5694,-0.7013,33.0000
8584,0.2873,0.5694,-0.7013,33.0000
8593,0.2636,0.5454,-0.6926,33.0000
8594,0.2636,0.5454,-0.6926,33.0000
8603,0.2836,0.4378,-0.6646,33.0000
8604,0.2836,0.4378,-0.6646,33.0000
8613,0.4318,0.4934,-0.6320,33.0000
8614,0.4318,0.4934,-0.6320,33.0000
8623,0.3414,1.1140,-0.5836,33.0000
8624,0.3414,1.1140,-0.5836,33.0000
8633,0.3271,0.9407,-0.5950,33.0000
8634,0.3271,0.9407,-0.5950,33.0000
8643,0.0386,0.5856,-0.5900,33.0000
8644,0.0386,0.5856,-0.5900,33.0000
8653,-0.1555,0.9484,-0.5257,28.0000
8654,-0.1555,0.9484,-0.5257,28.0000
8663,0.5000,0.3121,-0.5929,28.0000
8664,0.5000,0.3121,-0.5929,28.0000
8673,-0.2594,0.7882,-0.5219,28.0000
8674,-0.2594,0.7882,-0.5219,28.0000
8683,1.1658,0.2759,-0.6448,28.0000
8684,1.1658,0.2759,-0.6448,28.0000
8693,1.0815,0.3222,-0.6971,28.0000
8694,1.0815,0.3222,-0.6971,28.0000
8703,1.0994,0.0406,-0.7641,28.0000
8704,1.0994,0.0406,-0.7641,28.0000
8713,0.8522,0.4697,-0.7340,28.0000
8714,0.8522,0.4697,-0.7340,28.0000
8723,0.8104,0.2515,-0.8126,28.0000
8724,0.8104,0.2515,-0.8126,28.0000
8733,0.4625,0.3543,-0.8736,28.0000
8734,0.4625,0.3543,-0.8736,28.0000
8743,0.8211,0.0179,-0.9388,28.0000
8744,0.8211,0.0179,-0.9388,28.0000
8753,-0.4058,0.3669,-0.8623,31.0000
8754,-0.4058,0.3669,-0.8623,31.0000
8763,0.1458,0.6158,-0.8057,31.0000
8764,0.1458,0.6158,-0.8057,31.0000
8773,-0.2132,0.2727,-0.7771,31.0000
8774,-0.2132,0.2727,-0.7771,31.0000
8783,-0.1978,0.2949,-0.7493,31.0000
8784,-0.1978,0.2949,-0.7493,31.0000
8793,-0.2171,0.0259,-0.7564,31.0000
8794,-0.2171,0.0259,-0.7564,31.0000
8803,0.2249,0.0845,-0.7798,31.0000
8804,0.2249,0.0845,-0.7798,31.0000
8813,0.1272,0.1338,-0.8081,31.0000
8814,0.1272,0.1338,-0.8081,31.0000
8823,-0.2857,0.3378,-0.8373,31.0000
8824,-0.2857,0.3378,-0.8373,31.0000
8833,-0.1345,-0.1482,-0.8389,31.0000
8834,-0.1345,-0.1482,-0.8389,31.0000
8843,0.3069,0.2332,-0.8232,31.0000
8844,0.3069,0.2332,-0.8232,31.0000
8853,0.2749,0.3641,-0.8236,30.0000
8854,0.2749,0.3641,-0.8236,30.0000
