76522,0.1362,0.6022,0.4636,16.0000,0.0000
76523,0.1366,0.6022,0.4626,16.0000,0.0000
76532,0.1491,0.6018,0.4626,16.0000,0.0000
76533,0.1489,0.6023,0.4627,16.0000,0.0000
76542,0.2246,0.6020,0.4629,16.0000,0.0000
76543,0.2240,0.6027,0.4617,16.0000,0.0000
76552,0.0811,0.6038,0.4613,16.0000,0.0000
76553,0.0804,0.6027,0.4618,17.0000,0.0000
76562,0.1708,0.6021,0.4621,17.0000,0.0000
76563,0.1705,0.6010,0.4621,17.0000,0.0000
76572,0.1705,0.6010,0.4621,17.0000,0.0000
76573,0.1693,0.6005,0.4618,17.0000,0.0000
76582,0.1693,0.6005,0.4618,17.0000,0.0000
76583,0.1698,0.6007,0.4610,17.0000,0.0000
76592,0.1075,0.5997,0.4608,17.0000,0.0000
76593,0.1070,0.5992,0.4608,17.0000,0.0000
76602,0.1919,0.5989,0.4611,19.0000,0.0000
76603,0.1919,0.5987,0.4595,19.0000,0.0000
76612,0.2546,0.5986,0.4598,19.0000,0.0000
76613,0.2539,0.5994,0.4603,19.0000,0.0000
76622,0.0391,0.5997,0.4594,19.0000,0.0000
76623,0.0389,0.5986,0.4585,19.0000,0.0000
76632,0.2057,0.5973,0.4592,19.0000,0.0000
76633,0.2056,0.5975,0.4594,19.0000,0.0000
76642,0.3333,0.5985,0.4599,17.0000,0.0000
76643,0.3343,0.5977,0.4591,17.0000,0.0000
76652,0.2989,0.5970,0.4589,17.0000,0.0000
76653,0.2986,0.5975,0.4581,17.0000,0.0000
76662,0.1400,0.5972,0.4574,17.0000,0.0000
76663,0.1399,0.5996,0.4567,17.0000,0.0000
76672,0.1500,0.5345,0.4562,17.0000,0.0000
76673,0.1494,0.5344,0.4567,17.0000,0.0000
76682,0.2208,0.6136,0.4577,17.0000,0.0000
76683,0.2204,0.6134,0.4570,17.0000,0.0000
76692,0.2105,0.6739,0.4573,16.0000,0.0000
76693,0.2105,0.6729,0.4575,16.0000,0.0000
76702,0.0755,0.6527,0.4575,16.0000,0.0000
76703,0.0755,0.6512,0.4571,16.0000,0.0000
76712,0.1021,0.5725,0.4573,16.0000,0.0000
76713,0.1021,0.5725,0.4564,16.0000,0.0000
76722,0.1233,0.5799,0.4564,16.0000,0.0000
76723,0.1225,0.5814,0.4553,16.0000,0.0000
76732,0.2604,0.5845,0.4558,19.0000,0.0000
76733,0.2599,0.5847,0.4559,19.0000,0.0000
76742,0.1175,0.5877,0.4553,19.0000,0.0000
76743,0.1163,0.5878,0.4543,19.0000,0.0000
76752,0.3151,0.5899,0.4553,19.0000,0.0000
76753,0.3149,0.5906,0.4546,19.0000,0.0000
76762,0.2181,0.5924,0.4541,19.0000,0.0000
76763,0.2181,0.5924,0.4541,19.0000,0.0000
76772,0.2685,0.5936,0.4543,19.0000,0.0000
76773,0.2685,0.5936,0.4543,19.0000,0.0000
76782,0.1183,0.5959,0.4525,18.0000,0.0000
76783,0.1765,0.5967,0.4528,18.0000,0.0000
76792,0.1772,0.5970,0.4534,18.0000,0.0000
76793,0.1772,0.5970,0.4534,18.0000,0.0000
76802,-0.0354,0.5296,0.4510,18.0000,0.0000
76803,0.0011,0.5435,0.4512,18.0000,0.0000
76812,0.0017,0.5435,0.4507,18.0000,0.0000
76813,0.2016,0.5552,0.4525,18.0000,0.0000
76822,0.2007,0.5554,0.4512,17.0000,0.0000
76823,0.1232,0.5635,0.4502,17.0000,0.0000
76832,0.1240,0.5631,0.4502,17.0000,0.0000
76833,0.1857,0.6314,0.4502,17.0000,0.0000
76842,0.1849,0.6288,0.4510,17.0000,0.0000
76843,0.1715,0.6197,0.4510,17.0000,0.0000
76852,0.1714,0.6192,0.4501,17.0000,0.0000
76853,0.3539,0.7411,0.4497,17.0000,0.0000
