8163,0.7015,0.4561,0.0292,19.0000,0.0000
8163,0.7015,0.4561,0.0292,19.0000,0.0000
8173,0.6197,0.5227,0.0297,19.0000,0.0000
8173,0.6197,0.5227,0.0297,19.0000,0.0000
8183,0.5582,0.6384,0.0294,19.0000,0.0000
8183,0.5582,0.6384,0.0294,19.0000,0.0000
8193,0.5777,0.6575,0.0291,19.0000,0.0000
8193,0.5777,0.6575,0.0291,19.0000,0.0000
8203,0.6591,0.6057,0.0274,19.0000,0.0000
8203,0.6591,0.6057,0.0274,19.0000,0.0000
8213,0.6548,0.5655,0.0288,19.0000,0.0000
8213,0.6548,0.5655,0.0288,19.0000,0.0000
8223,0.6505,0.2051,0.0323,19.0000,0.0000
8223,0.6505,0.2051,0.0323,19.0000,0.0000
8233,0.7134,0.1969,0.0317,19.0000,0.0000
8233,0.7134,0.1969,0.0317,19.0000,0.0000
8243,0.6948,0.2562,0.0319,19.0000,0.0000
8243,0.6948,0.2562,0.0319,19.0000,0.0000
8253,0.6812,0.3677,0.0310,22.0000,0.0000
8253,0.6812,0.3677,0.0310,22.0000,0.0000
8263,0.5400,0.4543,0.0285,22.0000,0.0000
8263,0.5400,0.4543,0.0285,22.0000,0.0000
8273,0.6290,0.6510,0.0272,22.0000,0.0000
8273,0.6290,0.6510,0.0272,22.0000,0.0000
8283,0.6956,0.6007,0.0264,22.0000,0.0000
8283,0.6956,0.6007,0.0264,22.0000,0.0000
8293,0.6800,0.6259,0.0269,22.0000,0.0000
8293,0.6800,0.6259,0.0269,22.0000,0.0000
8303,0.3425,0.5795,0.0346,22.0000,0.0000
8303,0.3425,0.5795,0.0346,22.0000,0.0000
8313,0.6086,0.3505,0.0324,22.0000,0.0000
8313,0.6086,0.3505,0.0324,22.0000,0.0000
8323,0.6816,0.2401,0.0342,22.0000,0.0000
8323,0.6816,0.2401,0.0342,22.0000,0.0000
8333,0.6707,0.2223,0.0351,22.0000,0.0000
8333,0.6707,0.2223,0.0351,22.0000,0.0000
8343,0.6613,0.5359,0.0314,22.0000,0.0000
8343,0.6613,0.5359,0.0314,22.0000,0.0000
8353,0.7202,0.3843,0.0325,18.0000,0.0000
8353,0.7202,0.3843,0.0325,18.0000,0.0000
8363,0.6990,0.6532,0.0314,18.0000,0.0000
8363,0.6990,0.6532,0.0314,18.0000,0.0000
8373,0.6815,0.5947,0.0319,18.0000,0.0000
8373,0.6815,0.5947,0.0319,18.0000,0.0000
8383,0.6682,0.5510,0.0313,18.0000,0.0000
8383,0.6682,0.5510,0.0313,18.0000,0.0000
8393,0.5950,0.5198,0.0320,18.0000,0.0000
8393,0.5950,0.5198,0.0320,18.0000,0.0000
8403,0.6031,0.4324,0.0332,18.0000,0.0000
8403,0.6031,0.4324,0.0332,18.0000,0.0000
8413,0.6096,0.4283,0.0324,18.0000,0.0000
8413,0.6096,0.4283,0.0324,18.0000,0.0000
8423,0.6159,0.1171,0.0356,18.0000,0.0000
8423,0.6159,0.1171,0.0356,18.0000,0.0000
