59850,0.0737,-0.5658,0.0141,0.1276,0.3685,48.2299,13.0000
59851,0.0737,-0.5658,0.0141,0.1276,0.3685,48.2299,13.0000
59860,0.0739,-0.5656,0.0141,0.1294,0.2817,48.1837,13.0000
59861,0.0739,-0.5656,0.0141,0.1294,0.2817,48.1837,13.0000
59870,0.0739,-0.5656,0.0140,0.1300,0.2829,48.1371,17.0000
59871,0.0739,-0.5656,0.0140,0.1300,0.2829,48.1371,17.0000
59880,0.0739,-0.5657,0.0152,0.1302,0.2825,48.0894,17.0000
59881,0.0739,-0.5657,0.0152,0.1302,0.2825,48.0894,17.0000
59890,0.0737,-0.5658,0.0152,0.1293,0.3524,48.0426,17.0000
59891,0.0737,-0.5658,0.0152,0.1293,0.3524,48.0426,17.0000
59900,0.0741,-0.5655,0.0153,0.1287,0.2061,47.9948,17.0000
59901,0.0741,-0.5655,0.0153,0.1287,0.2061,47.9948,17.0000
59910,0.0742,-0.5653,0.0151,0.1294,0.1551,47.9489,17.0000
59911,0.0742,-0.5653,0.0151,0.1294,0.1551,47.9489,17.0000
59920,0.0741,-0.5655,0.0161,0.1300,0.2510,47.9031,17.0000
59921,0.0741,-0.5655,0.0161,0.1300,0.2510,47.9031,17.0000
59930,0.0742,-0.5653,0.0161,0.1288,0.1913,47.8571,17.0000
59931,0.0742,-0.5653,0.0161,0.1288,0.1913,47.8571,17.0000
59940,0.0742,-0.5653,0.0161,0.1278,0.2194,47.8098,17.0000
59941,0.0742,-0.5653,0.0161,0.1278,0.2194,47.8098,17.0000
59950,0.0741,-0.5655,0.0162,0.1270,0.3039,47.7636,17.0000
59951,0.0741,-0.5655,0.0162,0.1270,0.3039,47.7636,17.0000
59960,0.0741,-0.5655,0.0162,0.1275,0.3051,47.7171,19.0000
59961,0.0741,-0.5655,0.0173,0.1275,0.3051,47.7171,19.0000
59970,0.0741,-0.5655,0.0174,0.1273,0.3049,47.6695,19.0000
59971,0.0741,-0.5655,0.0174,0.1273,0.3049,47.6695,19.0000
59980,0.0741,-0.5655,0.0175,0.1279,0.3065,47.6230,19.0000
59981,0.0741,-0.5655,0.0175,0.1279,0.3065,47.6230,19.0000
59990,0.0739,-0.5657,0.0175,0.1292,0.3684,47.5771,19.0000
59991,0.0739,-0.5657,0.0175,0.1292,0.3684,47.5771,19.0000
60000,0.0739,-0.5657,0.0177,0.1276,0.3512,47.5314,19.0000
60001,0.0739,-0.5657,0.0177,0.1276,0.3512,47.5314,19.0000
60010,0.0739,-0.5657,0.0171,0.1287,0.3357,47.4853,16.0000
60011,0.0739,-0.5657,0.0171,0.1287,0.3357,47.4853,16.0000
60020,0.0739,-0.5657,0.0171,0.1287,0.3273,47.4390,16.0000
60021,0.0739,-0.5657,0.0171,0.1287,0.3273,47.4390,16.0000
60030,0.0741,-0.5655,0.0172,0.1282,0.2563,47.3929,16.0000
60031,0.0741,-0.5655,0.0172,0.1282,0.2563,47.3929,16.0000
60040,0.0741,-0.5655,0.0172,0.1274,0.2689,47.3462,16.0000
60041,0.0741,-0.5655,0.0172,0.1274,0.2689,47.3462,16.0000
60050,0.0741,-0.5655,0.0168,0.1270,0.2774,47.2992,16.0000
60051,0.0741,-0.5655,0.0168,0.1270,0.2774,47.2992,16.0000
60060,0.0741,-0.5655,0.0168,0.1299,0.2832,47.2542,16.0000
60061,0.0741,-0.5655,0.0168,0.1299,0.2832,47.2542,16.0000
60070,0.0741,-0.5655,0.0169,0.1299,0.2892,47.2079,16.0000
60071,0.0741,-0.5655,0.0169,0.1299,0.2892,47.2079,16.0000
60080,0.0741,-0.5655,0.0169,0.1306,0.2886,47.1616,16.0000
60081,0.0741,-0.5655,0.0169,0.1306,0.2886,47.1616,16.0000
60090,0.0741,-0.5655,0.0169,0.1306,0.2877,47.1161,16.0000
60092,0.0741,-0.5655,0.0169,0.1306,0.2877,47.1161,17.0000
60100,0.0739,-0.5657,0.0170,0.1314,0.3489,47.0705,17.0000
60101,0.0739,-0.5657,0.0170,0.1314,0.3489,47.0705,17.0000
60110,0.0739,-0.5657,0.0170,0.1316,0.3369,47.0244,17.0000
60111,0.0739,-0.5657,0.0170,0.1316,0.3369,47.0244,17.0000
60120,0.0745,-0.5654,0.0172,0.1933,0.1387,47.0240,17.0000
60121,0.0746,-0.5653,0.0172,0.1932,0.1386,46.9788,17.0000
60130,0.0745,-0.5654,0.0174,0.1770,0.1767,46.9788,17.0000
60132,0.0746,-0.5653,0.0175,0.1770,0.1759,46.9336,17.0000
60140,0.0745,-0.5654,0.0170,0.1652,0.2052,46.9336,16.0000
60141,0.0746,-0.5653,0.0170,0.1640,0.2058,46.8872,16.0000
60150,0.0743,-0.5654,0.0171,0.0893,0.2942,46.8864,16.0000
60152,0.0742,-0.5653,0.0171,0.0900,0.2941,46.8405,16.0000
60160,0.0739,-0.5658,0.0169,0.0984,0.4947,46.8415,16.0000
60161,0.0737,-0.5659,0.0169,0.0988,0.4943,46.7958,16.0000
60170,0.0746,-0.5655,0.0187,0.2395,0.1821,46.7949,16.0000
60171,0.0748,-0.5655,0.0188,0.2395,0.1818,46.7483,16.0000
60180,0.0741,-0.5655,0.0198,0.0791,0.3437,46.7491,17.0000
60181,0.0741,-0.5655,0.0200,0.0796,0.3441,46.7037,17.0000
60190,0.0741,-0.5655,0.0188,0.0916,0.3335,46.7037,17.0000
60191,0.0741,-0.5655,0.0189,0.0916,0.3346,46.6578,17.0000
60200,0.0741,-0.5655,0.0189,0.1005,0.3263,46.6577,17.0000
60201,0.0741,-0.5655,0.0190,0.1012,0.3260,46.6123,17.0000
60210,0.0741,-0.5655,0.0190,0.1076,0.3196,46.6123,17.0000
60211,0.0741,-0.5655,0.0192,0.1073,0.3208,46.5672,17.0000
60220,0.0741,-0.5655,0.0192,0.1133,0.3155,46.5672,17.0000
60221,0.0741,-0.5655,0.0193,0.1146,0.3154,46.5217,17.0000
60230,0.0741,-0.5655,0.0184,0.1146,0.3154,46.5217,17.0000
60231,0.0741,-0.5655,0.0185,0.1149,0.3150,46.4756,17.0000
60240,0.0741,-0.5655,0.0185,0.1149,0.3150,46.4756,17.0000
60241,0.0741,-0.5655,0.0185,0.1153,0.3160,46.4305,17.0000
60250,0.0739,-0.5657,0.0185,0.1199,0.3805,46.4301,17.0000
60251,0.0739,-0.5657,0.0186,0.1227,0.3814,46.3848,17.0000
60260,0.0741,-0.5655,0.0187,0.1244,0.2965,46.3852,17.0000
60261,0.0741,-0.5655,0.0188,0.1238,0.2951,46.3406,17.0000
60270,0.0746,-0.5652,0.0176,0.1918,0.0983,46.3409,16.0000
60271,0.0748,-0.5651,0.0176,0.1922,0.0975,46.2953,16.0000
60280,0.0741,-0.5655,0.0187,0.1098,0.3472,46.2949,16.0000
60281,0.0741,-0.5655,0.0188,0.1107,0.3472,46.2499,16.0000
60290,0.0741,-0.5655,0.0188,0.1164,0.3387,46.2499,16.0000
60291,0.0741,-0.5655,0.0189,0.1178,0.3382,46.2068,16.0000
60300,0.0745,-0.5654,0.0190,0.1852,0.1988,46.2068,16.0000
60301,0.0746,-0.5653,0.0191,0.1841,0.1985,46.1621,16.0000
60310,0.0744,-0.5652,0.0193,0.1043,0.2253,46.1616,16.0000
