1.015908,-0.004832,-0.009144,0.726499,1.082218,-0.539539,-2.771039,1,41.548172
1.052791,0.018123,0.161781,0.699149,-12.464318,-2.778378,-1.652334,1,41.530117
1.084613,0.094807,-0.004710,0.717782,0.940764,-8.316482,-1.426961,1,41.517998
1.116024,0.078238,0.132579,0.697968,-10.256046,-7.068482,1.092734,1,41.759007
1.152989,0.078238,0.132579,0.697968,-10.256046,-7.068482,1.092734,0,41.759007
1.186495,-0.004832,-0.009144,0.726499,1.082218,-0.539539,-2.771039,1,41.548172
1.218757,0.120445,-0.029130,0.710985,3.015943,-10.359653,-2.327428,1,41.530109
1.253776,-0.036412,-0.137671,0.701166,11.288341,2.371671,-2.276388,1,41.788755
1.286331,-0.036412,-0.137671,0.701166,11.288341,2.371671,-2.276388,1,41.788755
1.318282,-0.004832,-0.009144,0.726499,1.082218,-0.539539,-2.771039,1,41.548172
1.353621,-0.036412,-0.137671,0.701166,11.288341,2.371671,-2.276388,1,41.788755
1.386879,-0.036412,-0.137671,0.701166,11.288341,2.371671,-2.276388,1,41.788755
1.420748,-0.036412,-0.137671,0.701166,11.288341,2.371671,-2.276388,1,41.788755
1.455543,-0.004832,-0.009144,0.726499,1.082218,-0.539539,-2.771039,1,41.548172
1.486898,-0.004832,-0.009144,0.726499,1.082218,-0.539539,-2.771039,1,41.548172
1.518841,-0.004832,-0.009144,0.726499,1.082218,-0.539539,-2.771039,1,41.548172
1.554318,0.120445,-0.029130,0.710985,3.015943,-10.359653,-2.327428,1,41.530109
1.587455,-0.069551,-0.084352,0.718939,6.790623,4.839485,-2.216796,1,41.289322
1.606681,-0.046707,-0.152222,0.735045,-7.966961,3.163553,-2.380680,1,41.554117
1.638400,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
1.670505,-0.103388,-0.046791,0.709328,3.717576,7.279050,-1.525222,1,41.770897
1.701904,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
1.739704,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
1.772074,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
1.804931,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
1.841448,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
1.872564,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
1.904914,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
1.940018,0.033314,0.135790,0.702001,-10.603636,-3.987680,-1.943980,1,41.788755
1.972585,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.004276,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
2.039832,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.071876,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.103706,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.139977,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
2.171632,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.203553,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.240141,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
2.273217,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
2.304981,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.340329,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.372920,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
2.404599,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.441289,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
2.472320,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
2.503880,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
2.539582,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.572742,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.604034,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.639815,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.672535,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
2.703535,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.739753,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.772359,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.804810,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
2.839524,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.872704,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
2.907475,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
2.939727,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
2.972356,-0.103388,-0.046791,0.709328,3.717576,7.279050,-1.525222,1,41.770897
3.008335,-0.103388,-0.046791,0.709328,3.717576,7.279050,-1.525222,1,41.770897
3.040812,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.072879,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.108878,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.140058,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.171860,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.210275,-0.059411,-0.100281,0.699859,8.174725,4.067893,-1.476964,1,42.270552
3.243615,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
3.275802,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
3.311241,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.343604,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.376594,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
3.411766,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
3.443753,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
3.475477,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
3.510677,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.545139,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
3.569755,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.605520,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
3.637431,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.669481,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
3.705476,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
3.737590,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.770069,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
3.805516,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.836798,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.871317,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
3.908521,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
3.940371,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
3.972859,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.009170,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
4.040378,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.072837,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.109164,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
4.140491,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.173798,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
4.208273,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.240323,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.276668,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.309648,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.340465,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.377096,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
4.409107,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.441556,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.477154,-0.103388,-0.046791,0.709328,3.717576,7.279050,-1.525222,1,41.770897
4.509143,-0.103388,-0.046791,0.709328,3.717576,7.279050,-1.525222,1,41.770897
4.542269,-0.024848,0.123849,0.705810,-9.685504,0.465845,-2.354058,1,41.794574
4.576883,-0.103388,-0.046791,0.709328,3.717576,7.279050,-1.525222,1,41.770897
4.609622,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
4.641040,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.677122,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.708647,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
4.740453,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.776596,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.809495,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.841352,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
4.876459,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.908325,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
4.940999,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
4.976550,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.009329,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
5.041468,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.076554,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
5.109307,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.140959,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
5.177630,0.033314,0.135790,0.702001,-10.603636,-3.987680,-1.943980,1,41.788755
5.209158,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
5.241920,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
5.277774,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.310515,-0.046920,0.086283,0.708224,-6.802477,2.598824,-2.150082,1,42.029760
5.340938,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.376998,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
5.408344,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.441106,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.477024,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.508588,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.540584,-0.053008,-0.087297,0.707387,7.054004,3.476917,-1.901541,1,42.029751
5.576391,-0.102200,0.038305,0.710023,-3.177443,7.044070,-2.583695,1,41.788960
5.608284,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.640384,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.677332,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.709836,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
5.745372,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.777895,-0.004901,-0.012964,0.726449,1.167490,-0.519612,-2.773001,1,41.548172
5.809170,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.845313,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
5.880130,-0.024848,0.123849,0.705810,-9.685504,0.465845,-2.354058,1,41.794574
5.908528,-0.036398,-0.138220,0.701041,11.119642,2.372248,-2.273919,1,41.788755
